week_start,year,port,country,region,throughput_teu_mn,vessels_at_anchor,avg_wait_days,congestion_index,port_utilization_pct,berth_delay_hrs
2019-04-08,2019,Singapore,Singapore,Asia,40,5,30.3,0.8,0.65,376.6
2019-04-15,2019,Singapore,Singapore,Asia,40,20,40.9,1.08,0.752,474.9
2019-04-22,2019,Singapore,Singapore,Asia,40,15,38.7,1.02,0.751,465.5
2019-04-29,2019,Singapore,Singapore,Asia,40,28,38.7,1.02,0.799,473.8
2019-05-06,2019,Singapore,Singapore,Asia,40,17,38.0,1.0,0.824,448.7
2019-05-13,2019,Singapore,Singapore,Asia,40,34,58.0,1.53,0.99,699.7
2019-05-20,2019,Singapore,Singapore,Asia,40,35,50.4,1.33,0.969,615.5
2019-05-27,2019,Singapore,Singapore,Asia,40,19,36.1,0.95,0.69,437.5
2019-06-03,2019,Singapore,Singapore,Asia,40,18,34.5,0.91,0.696,429.0
2019-06-10,2019,Singapore,Singapore,Asia,40,26,51.2,1.35,0.99,610.9
2019-06-17,2019,Singapore,Singapore,Asia,40,18,44.9,1.18,0.904,546.1
2019-06-24,2019,Singapore,Singapore,Asia,40,17,35.1,0.92,0.656,426.3
2019-07-01,2019,Singapore,Singapore,Asia,40,34,50.8,1.34,0.99,603.3
2019-07-08,2019,Singapore,Singapore,Asia,40,10,39.4,1.04,0.799,478.6
2019-07-15,2019,Singapore,Singapore,Asia,40,5,38.6,1.02,0.739,452.0
2019-07-22,2019,Singapore,Singapore,Asia,40,41,40.9,1.08,0.894,475.7
2019-07-29,2019,Singapore,Singapore,Asia,40,34,47.0,1.24,0.904,561.9
2019-08-05,2019,Singapore,Singapore,Asia,40,28,44.8,1.18,0.867,542.3
2019-08-12,2019,Singapore,Singapore,Asia,40,12,27.6,0.73,0.612,331.1
2019-08-19,2019,Singapore,Singapore,Asia,40,25,35.3,0.93,0.763,433.6
2019-08-26,2019,Singapore,Singapore,Asia,40,33,43.3,1.14,0.919,522.0
2019-09-02,2019,Singapore,Singapore,Asia,40,16,38.5,1.01,0.742,454.5
2019-09-09,2019,Singapore,Singapore,Asia,40,20,36.4,0.96,0.805,436.8
2019-09-16,2019,Singapore,Singapore,Asia,40,34,44.2,1.16,0.897,534.8
2019-09-23,2019,Singapore,Singapore,Asia,40,30,36.6,0.96,0.777,430.1
2019-09-30,2019,Singapore,Singapore,Asia,40,35,38.9,1.02,0.792,470.8
2019-10-07,2019,Singapore,Singapore,Asia,40,9,41.2,1.09,0.867,483.8
2019-10-14,2019,Singapore,Singapore,Asia,40,26,34.6,0.91,0.724,412.7
2019-10-21,2019,Singapore,Singapore,Asia,40,19,40.6,1.07,0.835,492.8
2019-10-28,2019,Singapore,Singapore,Asia,40,17,34.1,0.9,0.687,396.2
2019-11-04,2019,Singapore,Singapore,Asia,40,29,33.1,0.87,0.695,386.6
2019-11-11,2019,Singapore,Singapore,Asia,40,14,30.2,0.79,0.682,360.4
2019-11-18,2019,Singapore,Singapore,Asia,40,27,46.2,1.22,0.968,544.1
2019-11-25,2019,Singapore,Singapore,Asia,40,18,43.7,1.15,0.932,518.3
2019-12-02,2019,Singapore,Singapore,Asia,40,22,39.0,1.03,0.795,471.5
2019-12-09,2019,Singapore,Singapore,Asia,40,12,36.5,0.96,0.814,446.5
2019-12-16,2019,Singapore,Singapore,Asia,40,21,33.9,0.89,0.666,397.3
2019-12-23,2019,Singapore,Singapore,Asia,40,3,44.4,1.17,0.948,530.5
2019-12-30,2019,Singapore,Singapore,Asia,40,22,36.8,0.97,0.779,435.1
2020-01-06,2020,Singapore,Singapore,Asia,40,22,42.3,1.11,0.818,506.5
2020-01-13,2020,Singapore,Singapore,Asia,40,42,46.7,1.23,0.988,551.5
2020-01-20,2020,Singapore,Singapore,Asia,40,29,40.9,1.08,0.869,497.1
2020-01-27,2020,Singapore,Singapore,Asia,40,19,40.1,1.06,0.799,466.4
2020-02-03,2020,Singapore,Singapore,Asia,40,21,40.0,1.05,0.843,469.1
2020-02-10,2020,Singapore,Singapore,Asia,40,42,41.9,1.1,0.862,501.8
2020-02-17,2020,Singapore,Singapore,Asia,40,40,39.8,1.05,0.776,479.3
2020-02-24,2020,Singapore,Singapore,Asia,40,12,33.7,0.89,0.69,415.2
2020-03-02,2020,Singapore,Singapore,Asia,40,30,49.8,1.31,0.99,617.4
2020-03-09,2020,Singapore,Singapore,Asia,40,12,35.6,0.94,0.661,438.8
2020-03-16,2020,Singapore,Singapore,Asia,40,48,43.9,1.16,0.846,538.9
2020-03-23,2020,Singapore,Singapore,Asia,40,26,38.4,1.01,0.722,472.6
2020-03-30,2020,Singapore,Singapore,Asia,40,20,42.8,1.13,0.903,507.0
2020-04-06,2020,Singapore,Singapore,Asia,40,27,71.1,1.87,0.99,859.8
2020-04-13,2020,Singapore,Singapore,Asia,40,39,120.9,3.18,0.99,1448.8
2020-04-20,2020,Singapore,Singapore,Asia,40,32,93.3,2.46,0.99,1128.3
2020-04-27,2020,Singapore,Singapore,Asia,40,83,83.0,2.18,0.99,988.2
2020-05-04,2020,Singapore,Singapore,Asia,40,80,122.2,3.22,0.99,1475.9
2020-05-11,2020,Singapore,Singapore,Asia,40,32,69.5,1.83,0.99,824.0
2020-05-18,2020,Singapore,Singapore,Asia,40,65,78.1,2.06,0.99,926.9
2020-05-25,2020,Singapore,Singapore,Asia,40,48,53.0,1.4,0.99,631.2
2020-06-01,2020,Singapore,Singapore,Asia,40,10,77.9,2.05,0.99,931.6
2020-06-08,2020,Singapore,Singapore,Asia,40,65,127.5,3.35,0.99,1531.6
2020-06-15,2020,Singapore,Singapore,Asia,40,74,109.2,2.87,0.99,1313.7
2020-06-22,2020,Singapore,Singapore,Asia,40,77,78.9,2.08,0.99,946.4
2020-06-29,2020,Singapore,Singapore,Asia,40,51,84.9,2.24,0.99,1021.9
2020-07-06,2020,Singapore,Singapore,Asia,40,8,80.4,2.12,0.99,955.9
2020-07-13,2020,Singapore,Singapore,Asia,40,26,50.3,1.32,0.99,607.4
2020-07-20,2020,Singapore,Singapore,Asia,40,1,100.3,2.64,0.99,1218.9
2020-07-27,2020,Singapore,Singapore,Asia,40,40,61.8,1.63,0.99,741.9
2020-08-03,2020,Singapore,Singapore,Asia,40,44,69.9,1.84,0.99,835.7
2020-08-10,2020,Singapore,Singapore,Asia,40,34,61.7,1.62,0.99,744.0
2020-08-17,2020,Singapore,Singapore,Asia,40,155,186.0,4.89,0.99,2230.8
2020-08-24,2020,Singapore,Singapore,Asia,40,8,47.3,1.24,0.99,561.0
2020-08-31,2020,Singapore,Singapore,Asia,40,31,68.6,1.8,0.99,813.0
2020-09-07,2020,Singapore,Singapore,Asia,40,23,83.3,2.19,0.99,993.3
2020-09-14,2020,Singapore,Singapore,Asia,40,43,98.9,2.6,0.99,1191.8
2020-09-21,2020,Singapore,Singapore,Asia,40,34,81.0,2.13,0.99,977.9
2020-09-28,2020,Singapore,Singapore,Asia,40,42,80.9,2.13,0.99,964.2
2020-10-05,2020,Singapore,Singapore,Asia,40,65,106.5,2.8,0.99,1280.5
2020-10-12,2020,Singapore,Singapore,Asia,40,57,85.8,2.26,0.99,1036.3
2020-10-19,2020,Singapore,Singapore,Asia,40,69,82.1,2.16,0.99,989.7
2020-10-26,2020,Singapore,Singapore,Asia,40,51,92.0,2.42,0.99,1110.1
2020-11-02,2020,Singapore,Singapore,Asia,40,80,198.6,5.23,0.99,2379.3
2020-11-09,2020,Singapore,Singapore,Asia,40,64,73.1,1.92,0.99,872.8
2020-11-16,2020,Singapore,Singapore,Asia,40,16,52.5,1.38,0.99,635.4
2020-11-23,2020,Singapore,Singapore,Asia,40,79,195.9,5.15,0.99,2357.7
2020-11-30,2020,Singapore,Singapore,Asia,40,56,68.0,1.79,0.99,810.9
2020-12-07,2020,Singapore,Singapore,Asia,40,55,80.2,2.11,0.99,958.1
2020-12-14,2020,Singapore,Singapore,Asia,40,14,79.7,2.1,0.99,941.8
2020-12-21,2020,Singapore,Singapore,Asia,40,51,74.0,1.95,0.99,893.0
2020-12-28,2020,Singapore,Singapore,Asia,40,65,82.9,2.18,0.99,998.8
2021-01-04,2021,Singapore,Singapore,Asia,40,169,246.8,6.49,0.99,2950.9
2021-01-11,2021,Singapore,Singapore,Asia,40,128,201.5,5.3,0.99,2410.4
2021-01-18,2021,Singapore,Singapore,Asia,40,72,118.5,3.12,0.99,1407.1
2021-01-25,2021,Singapore,Singapore,Asia,40,7,197.9,5.21,0.99,2385.3
2021-02-01,2021,Singapore,Singapore,Asia,40,69,353.4,8.0,0.99,4240.9
2021-02-08,2021,Singapore,Singapore,Asia,40,130,347.3,8.0,0.99,4179.5
2021-02-15,2021,Singapore,Singapore,Asia,40,99,146.6,3.86,0.99,1757.8
2021-02-22,2021,Singapore,Singapore,Asia,40,20,87.7,2.31,0.99,1051.8
2021-03-01,2021,Singapore,Singapore,Asia,40,46,149.9,3.94,0.99,1801.2
2021-03-08,2021,Singapore,Singapore,Asia,40,0,252.3,6.64,0.99,3029.3
2021-03-15,2021,Singapore,Singapore,Asia,40,98,163.7,4.31,0.99,1962.0
2021-03-22,2021,Singapore,Singapore,Asia,40,60,137.9,3.63,0.99,1649.5
2021-03-29,2021,Singapore,Singapore,Asia,40,90,166.1,4.37,0.99,1990.5
2021-04-05,2021,Singapore,Singapore,Asia,40,200,249.9,6.58,0.99,2997.3
2021-04-12,2021,Singapore,Singapore,Asia,40,65,149.3,3.93,0.99,1793.5
2021-04-19,2021,Singapore,Singapore,Asia,40,40,187.1,4.92,0.99,2262.5
2021-04-26,2021,Singapore,Singapore,Asia,40,48,158.6,4.17,0.99,1905.6
2021-05-03,2021,Singapore,Singapore,Asia,40,99,214.6,5.65,0.99,2574.0
2021-05-10,2021,Singapore,Singapore,Asia,40,46,98.0,2.58,0.99,1190.2
2021-05-17,2021,Singapore,Singapore,Asia,40,0,176.3,4.64,0.99,2137.1
2021-05-24,2021,Singapore,Singapore,Asia,40,71,240.8,6.34,0.99,2884.1
2021-05-31,2021,Singapore,Singapore,Asia,40,40,99.1,2.61,0.99,1174.1
2021-06-07,2021,Singapore,Singapore,Asia,40,54,107.5,2.83,0.99,1293.7
2021-06-14,2021,Singapore,Singapore,Asia,40,71,104.8,2.76,0.99,1270.3
2021-06-21,2021,Singapore,Singapore,Asia,40,19,85.7,2.26,0.99,1042.2
2021-06-28,2021,Singapore,Singapore,Asia,40,123,193.2,5.08,0.99,2309.9
2021-07-05,2021,Singapore,Singapore,Asia,40,27,140.0,3.68,0.99,1683.0
2021-07-12,2021,Singapore,Singapore,Asia,40,63,108.7,2.86,0.99,1306.4
2021-07-19,2021,Singapore,Singapore,Asia,40,119,140.1,3.69,0.99,1690.7
2021-07-26,2021,Singapore,Singapore,Asia,40,64,125.9,3.31,0.99,1507.2
2021-08-02,2021,Singapore,Singapore,Asia,40,48,153.4,4.04,0.99,1828.9
2021-08-09,2021,Singapore,Singapore,Asia,40,15,66.8,1.76,0.99,788.8
2021-08-16,2021,Singapore,Singapore,Asia,40,93,98.5,2.59,0.99,1184.9
2021-08-23,2021,Singapore,Singapore,Asia,40,146,220.2,5.79,0.99,2640.5
2021-08-30,2021,Singapore,Singapore,Asia,40,99,89.1,2.35,0.99,1061.4
2021-09-06,2021,Singapore,Singapore,Asia,40,14,112.3,2.96,0.99,1367.2
2021-09-13,2021,Singapore,Singapore,Asia,40,23,140.8,3.71,0.99,1687.6
2021-09-20,2021,Singapore,Singapore,Asia,40,50,150.1,3.95,0.99,1803.9
2021-09-27,2021,Singapore,Singapore,Asia,40,81,193.8,5.1,0.99,2330.9
2021-10-04,2021,Singapore,Singapore,Asia,40,123,171.2,4.5,0.99,2042.5
2021-10-11,2021,Singapore,Singapore,Asia,40,29,96.0,2.53,0.99,1157.5
2021-10-18,2021,Singapore,Singapore,Asia,40,151,196.0,5.16,0.99,2353.7
2021-10-25,2021,Singapore,Singapore,Asia,40,169,275.2,7.24,0.99,3314.2
2021-11-01,2021,Singapore,Singapore,Asia,40,75,178.3,4.69,0.99,2145.6
2021-11-08,2021,Singapore,Singapore,Asia,40,136,279.3,7.35,0.99,3336.2
2021-11-15,2021,Singapore,Singapore,Asia,40,81,166.6,4.38,0.99,2017.9
2021-11-22,2021,Singapore,Singapore,Asia,40,66,165.9,4.36,0.99,1974.2
2021-11-29,2021,Singapore,Singapore,Asia,40,93,125.7,3.31,0.99,1501.4
2021-12-06,2021,Singapore,Singapore,Asia,40,200,287.5,7.57,0.99,3447.0
2021-12-13,2021,Singapore,Singapore,Asia,40,46,154.7,4.07,0.99,1848.6
2021-12-20,2021,Singapore,Singapore,Asia,40,32,133.0,3.5,0.99,1597.8
2021-12-27,2021,Singapore,Singapore,Asia,40,173,187.1,4.92,0.99,2247.1
2022-01-03,2022,Singapore,Singapore,Asia,40,60,138.6,3.65,0.99,1669.1
2022-01-10,2022,Singapore,Singapore,Asia,40,60,139.2,3.66,0.99,1659.3
2022-01-17,2022,Singapore,Singapore,Asia,40,34,99.1,2.61,0.99,1192.3
2022-01-24,2022,Singapore,Singapore,Asia,40,49,180.7,4.75,0.99,2159.6
2022-01-31,2022,Singapore,Singapore,Asia,40,37,115.1,3.03,0.99,1376.2
2022-02-07,2022,Singapore,Singapore,Asia,40,74,170.9,4.5,0.99,2040.8
2022-02-14,2022,Singapore,Singapore,Asia,40,98,136.1,3.58,0.99,1651.4
2022-02-21,2022,Singapore,Singapore,Asia,40,81,193.7,5.1,0.99,2328.6
2022-02-28,2022,Singapore,Singapore,Asia,40,77,98.1,2.58,0.99,1179.5
2022-03-07,2022,Singapore,Singapore,Asia,40,144,155.0,4.08,0.99,1859.6
2022-03-14,2022,Singapore,Singapore,Asia,40,147,198.4,5.22,0.99,2380.6
2022-03-21,2022,Singapore,Singapore,Asia,40,78,133.8,3.52,0.99,1593.0
2022-03-28,2022,Singapore,Singapore,Asia,40,25,96.7,2.54,0.99,1165.2
2022-04-04,2022,Singapore,Singapore,Asia,40,65,119.9,3.16,0.99,1435.5
2022-04-11,2022,Singapore,Singapore,Asia,40,97,150.5,3.96,0.99,1806.9
2022-04-18,2022,Singapore,Singapore,Asia,40,120,244.0,6.42,0.99,2926.8
2022-04-25,2022,Singapore,Singapore,Asia,40,59,129.7,3.41,0.99,1544.9
2022-05-02,2022,Singapore,Singapore,Asia,40,43,94.5,2.49,0.99,1129.7
2022-05-09,2022,Singapore,Singapore,Asia,40,61,119.6,3.15,0.99,1434.9
2022-05-16,2022,Singapore,Singapore,Asia,40,51,142.2,3.74,0.99,1709.5
2022-05-23,2022,Singapore,Singapore,Asia,40,110,163.6,4.3,0.99,1962.2
2022-05-30,2022,Singapore,Singapore,Asia,40,103,135.8,3.57,0.99,1624.4
2022-06-06,2022,Singapore,Singapore,Asia,40,80,133.2,3.51,0.99,1598.1
2022-06-13,2022,Singapore,Singapore,Asia,40,0,122.7,3.23,0.99,1470.6
2022-06-20,2022,Singapore,Singapore,Asia,40,102,120.2,3.16,0.99,1436.3
2022-06-27,2022,Singapore,Singapore,Asia,40,21,57.6,1.52,0.99,687.4
2022-07-04,2022,Singapore,Singapore,Asia,40,48,67.7,1.78,0.99,809.0
2022-07-11,2022,Singapore,Singapore,Asia,40,32,66.3,1.74,0.99,781.8
2022-07-18,2022,Singapore,Singapore,Asia,40,31,45.9,1.21,0.99,551.7
2022-07-25,2022,Singapore,Singapore,Asia,40,8,42.4,1.11,0.892,494.2
2022-08-01,2022,Singapore,Singapore,Asia,40,41,58.9,1.55,0.99,704.6
2022-08-08,2022,Singapore,Singapore,Asia,40,32,59.1,1.55,0.99,723.7
2022-08-15,2022,Singapore,Singapore,Asia,40,32,47.0,1.24,0.868,573.9
2022-08-22,2022,Singapore,Singapore,Asia,40,37,74.1,1.95,0.99,893.1
2022-08-29,2022,Singapore,Singapore,Asia,40,27,43.7,1.15,0.864,519.3
2022-09-05,2022,Singapore,Singapore,Asia,40,50,68.0,1.79,0.99,810.0
2022-09-12,2022,Singapore,Singapore,Asia,40,29,43.6,1.15,0.856,526.6
2022-09-19,2022,Singapore,Singapore,Asia,40,29,61.8,1.63,0.99,739.5
2022-09-26,2022,Singapore,Singapore,Asia,40,12,48.6,1.28,0.99,577.4
2022-10-03,2022,Singapore,Singapore,Asia,40,26,56.0,1.47,0.99,666.9
2022-10-10,2022,Singapore,Singapore,Asia,40,39,72.5,1.91,0.99,872.2
2022-10-17,2022,Singapore,Singapore,Asia,40,67,49.5,1.3,0.99,590.4
2022-10-24,2022,Singapore,Singapore,Asia,40,2,73.2,1.93,0.99,893.8
2022-10-31,2022,Singapore,Singapore,Asia,40,3,49.8,1.31,0.99,609.5
2022-11-07,2022,Singapore,Singapore,Asia,40,16,56.4,1.48,0.99,671.7
2022-11-14,2022,Singapore,Singapore,Asia,40,46,56.1,1.48,0.99,677.4
2022-11-21,2022,Singapore,Singapore,Asia,40,6,36.8,0.97,0.776,430.5
2022-11-28,2022,Singapore,Singapore,Asia,40,27,48.5,1.28,0.95,573.6
2022-12-05,2022,Singapore,Singapore,Asia,40,31,50.1,1.32,0.99,606.1
2022-12-12,2022,Singapore,Singapore,Asia,40,16,52.2,1.37,0.99,622.9
2022-12-19,2022,Singapore,Singapore,Asia,40,33,56.8,1.5,0.99,675.7
2022-12-26,2022,Singapore,Singapore,Asia,40,36,69.3,1.82,0.99,850.7
2023-01-02,2023,Singapore,Singapore,Asia,40,30,50.9,1.34,0.99,608.2
2023-01-09,2023,Singapore,Singapore,Asia,40,44,42.8,1.13,0.918,519.7
2023-01-16,2023,Singapore,Singapore,Asia,40,14,59.2,1.56,0.99,704.2
2023-01-23,2023,Singapore,Singapore,Asia,40,4,55.1,1.45,0.99,663.3
2023-01-30,2023,Singapore,Singapore,Asia,40,0,41.9,1.1,0.882,519.8
2023-02-06,2023,Singapore,Singapore,Asia,40,31,72.6,1.91,0.99,878.3
2023-02-13,2023,Singapore,Singapore,Asia,40,28,67.9,1.79,0.99,817.3
2023-02-20,2023,Singapore,Singapore,Asia,40,27,58.9,1.55,0.99,718.0
2023-02-27,2023,Singapore,Singapore,Asia,40,42,69.4,1.83,0.99,829.8
2023-03-06,2023,Singapore,Singapore,Asia,40,48,77.0,2.03,0.99,914.0
2023-03-13,2023,Singapore,Singapore,Asia,40,26,43.2,1.14,0.902,533.7
2023-03-20,2023,Singapore,Singapore,Asia,40,31,43.4,1.14,0.937,526.5
2023-03-27,2023,Singapore,Singapore,Asia,40,34,40.3,1.06,0.877,488.9
2023-04-03,2023,Singapore,Singapore,Asia,40,30,54.0,1.42,0.99,652.9
2023-04-10,2023,Singapore,Singapore,Asia,40,14,51.7,1.36,0.99,614.3
2023-04-17,2023,Singapore,Singapore,Asia,40,26,54.2,1.43,0.99,654.7
2023-04-24,2023,Singapore,Singapore,Asia,40,37,43.8,1.15,0.889,522.7
2023-05-01,2023,Singapore,Singapore,Asia,40,2,57.9,1.52,0.99,702.3
2023-05-08,2023,Singapore,Singapore,Asia,40,25,33.2,0.87,0.742,395.7
2023-05-15,2023,Singapore,Singapore,Asia,40,43,55.2,1.45,0.99,669.1
2023-05-22,2023,Singapore,Singapore,Asia,40,16,43.4,1.14,0.858,523.2
2023-05-29,2023,Singapore,Singapore,Asia,40,31,68.5,1.8,0.99,813.5
2023-06-05,2023,Singapore,Singapore,Asia,40,54,56.6,1.49,0.99,676.3
2023-06-12,2023,Singapore,Singapore,Asia,40,27,62.1,1.63,0.99,737.8
2023-06-19,2023,Singapore,Singapore,Asia,40,0,72.9,1.92,0.99,871.6
2023-06-26,2023,Singapore,Singapore,Asia,40,42,46.3,1.22,0.922,550.1
2023-07-03,2023,Singapore,Singapore,Asia,40,29,49.6,1.31,0.99,583.2
2023-07-10,2023,Singapore,Singapore,Asia,40,33,41.3,1.09,0.851,499.4
2023-07-17,2023,Singapore,Singapore,Asia,40,16,48.0,1.26,0.99,575.1
2023-07-24,2023,Singapore,Singapore,Asia,40,35,45.9,1.21,0.914,546.2
2023-07-31,2023,Singapore,Singapore,Asia,40,25,51.4,1.35,0.99,633.8
2023-08-07,2023,Singapore,Singapore,Asia,40,0,55.8,1.47,0.99,669.8
2023-08-14,2023,Singapore,Singapore,Asia,40,29,51.9,1.36,0.99,621.8
2023-08-21,2023,Singapore,Singapore,Asia,40,21,59.8,1.57,0.99,741.7
2023-08-28,2023,Singapore,Singapore,Asia,40,22,42.9,1.13,0.821,515.6
2023-09-04,2023,Singapore,Singapore,Asia,40,15,40.6,1.07,0.876,491.2
2023-09-11,2023,Singapore,Singapore,Asia,40,3,59.1,1.56,0.99,700.0
2023-09-18,2023,Singapore,Singapore,Asia,40,56,75.2,1.98,0.99,895.2
2023-09-25,2023,Singapore,Singapore,Asia,40,20,53.3,1.4,0.99,637.3
2023-10-02,2023,Singapore,Singapore,Asia,40,24,30.8,0.81,0.629,365.9
2023-10-09,2023,Singapore,Singapore,Asia,40,26,44.6,1.17,0.88,517.0
2023-10-16,2023,Singapore,Singapore,Asia,40,35,56.8,1.49,0.99,672.3
2023-10-23,2023,Singapore,Singapore,Asia,40,7,52.4,1.38,0.99,623.4
2023-10-30,2023,Singapore,Singapore,Asia,40,25,63.3,1.67,0.99,775.8
2023-11-06,2023,Singapore,Singapore,Asia,40,32,56.0,1.47,0.99,667.5
2023-11-13,2023,Singapore,Singapore,Asia,40,22,29.7,0.78,0.627,354.9
2023-11-20,2023,Singapore,Singapore,Asia,40,33,49.6,1.3,0.955,590.1
2023-11-27,2023,Singapore,Singapore,Asia,40,36,38.6,1.02,0.828,445.7
2023-12-04,2023,Singapore,Singapore,Asia,40,16,35.1,0.92,0.702,411.0
2023-12-11,2023,Singapore,Singapore,Asia,40,48,83.4,2.2,0.99,995.4
2023-12-18,2023,Singapore,Singapore,Asia,40,24,61.4,1.62,0.99,742.2
2023-12-25,2023,Singapore,Singapore,Asia,40,30,34.1,0.9,0.708,419.9
2024-01-01,2024,Singapore,Singapore,Asia,40,10,39.2,1.03,0.758,472.4
2024-01-08,2024,Singapore,Singapore,Asia,40,20,52.1,1.37,0.99,615.6
2024-01-15,2024,Singapore,Singapore,Asia,40,19,50.7,1.33,0.99,620.5
2024-01-22,2024,Singapore,Singapore,Asia,40,41,50.2,1.32,0.99,605.0
2024-01-29,2024,Singapore,Singapore,Asia,40,3,50.6,1.33,0.99,606.0
2024-02-05,2024,Singapore,Singapore,Asia,40,19,61.8,1.63,0.99,734.9
2024-02-12,2024,Singapore,Singapore,Asia,40,40,69.9,1.84,0.99,849.3
2024-02-19,2024,Singapore,Singapore,Asia,40,47,68.5,1.8,0.99,816.3
2024-02-26,2024,Singapore,Singapore,Asia,40,27,39.9,1.05,0.826,467.8
2024-03-04,2024,Singapore,Singapore,Asia,40,6,48.9,1.29,0.99,573.9
2024-03-11,2024,Singapore,Singapore,Asia,40,34,58.5,1.54,0.99,709.3
2024-03-18,2024,Singapore,Singapore,Asia,40,32,46.1,1.21,0.891,546.1
2024-03-25,2024,Singapore,Singapore,Asia,40,0,55.7,1.47,0.99,660.8
2024-04-01,2024,Singapore,Singapore,Asia,40,12,52.6,1.38,0.99,631.5
2024-04-08,2024,Singapore,Singapore,Asia,40,36,72.8,1.92,0.99,871.6
2024-04-15,2024,Singapore,Singapore,Asia,40,22,36.7,0.96,0.776,459.6
2024-04-22,2024,Singapore,Singapore,Asia,40,19,43.9,1.16,0.878,528.6
2024-04-29,2024,Singapore,Singapore,Asia,40,27,56.4,1.49,0.99,672.2
2024-05-06,2024,Singapore,Singapore,Asia,40,41,65.6,1.73,0.99,785.1
2024-05-13,2024,Singapore,Singapore,Asia,40,27,94.1,2.48,0.99,1123.1
2024-05-20,2024,Singapore,Singapore,Asia,40,57,80.2,2.11,0.99,966.0
2024-05-27,2024,Singapore,Singapore,Asia,40,20,54.7,1.44,0.99,659.6
2024-06-03,2024,Singapore,Singapore,Asia,40,26,54.1,1.42,0.99,651.5
2024-06-10,2024,Singapore,Singapore,Asia,40,17,52.1,1.37,0.99,616.3
2024-06-17,2024,Singapore,Singapore,Asia,40,23,57.1,1.5,0.99,677.8
2024-06-24,2024,Singapore,Singapore,Asia,40,10,42.7,1.12,0.889,501.2
2024-07-01,2024,Singapore,Singapore,Asia,40,0,45.5,1.2,0.944,542.1
2024-07-08,2024,Singapore,Singapore,Asia,40,27,35.4,0.93,0.673,430.7
2024-07-15,2024,Singapore,Singapore,Asia,40,38,43.0,1.13,0.914,508.5
2024-07-22,2024,Singapore,Singapore,Asia,40,26,40.8,1.07,0.827,488.1
2024-07-29,2024,Singapore,Singapore,Asia,40,22,70.5,1.86,0.99,853.7
2024-08-05,2024,Singapore,Singapore,Asia,40,28,62.8,1.65,0.99,739.6
2024-08-12,2024,Singapore,Singapore,Asia,40,22,39.4,1.04,0.803,473.3
2024-08-19,2024,Singapore,Singapore,Asia,40,13,66.5,1.75,0.99,799.7
2024-08-26,2024,Singapore,Singapore,Asia,40,36,43.0,1.13,0.919,518.5
2024-09-02,2024,Singapore,Singapore,Asia,40,10,80.3,2.11,0.99,966.9
2024-09-09,2024,Singapore,Singapore,Asia,40,23,40.8,1.07,0.793,495.3
2024-09-16,2024,Singapore,Singapore,Asia,40,37,66.8,1.76,0.99,794.1
2024-09-23,2024,Singapore,Singapore,Asia,40,29,59.1,1.55,0.99,718.8
2024-09-30,2024,Singapore,Singapore,Asia,40,15,53.1,1.4,0.99,631.5
2024-10-07,2024,Singapore,Singapore,Asia,40,25,43.2,1.14,0.958,531.2
2024-10-14,2024,Singapore,Singapore,Asia,40,34,56.1,1.48,0.99,663.4
2024-10-21,2024,Singapore,Singapore,Asia,40,19,60.3,1.59,0.99,721.3
2024-10-28,2024,Singapore,Singapore,Asia,40,30,58.1,1.53,0.99,699.1
2024-11-04,2024,Singapore,Singapore,Asia,40,36,60.2,1.58,0.99,735.9
2024-11-11,2024,Singapore,Singapore,Asia,40,33,55.4,1.46,0.99,668.3
2024-11-18,2024,Singapore,Singapore,Asia,40,0,41.0,1.08,0.822,497.8
2024-11-25,2024,Singapore,Singapore,Asia,40,32,47.0,1.24,0.97,573.8
2024-12-02,2024,Singapore,Singapore,Asia,40,29,47.6,1.25,0.99,583.8
2024-12-09,2024,Singapore,Singapore,Asia,40,12,33.5,0.88,0.721,414.1
2024-12-16,2024,Singapore,Singapore,Asia,40,23,54.5,1.43,0.99,660.6
2024-12-23,2024,Singapore,Singapore,Asia,40,27,46.9,1.23,0.99,577.7
2024-12-30,2024,Singapore,Singapore,Asia,40,31,61.8,1.63,0.99,745.6
2019-01-07,2019,Rotterdam,Netherlands,Europe,14,6,11.8,0.98,0.724,151.9
2019-01-14,2019,Rotterdam,Netherlands,Europe,14,3,10.1,0.84,0.661,137.3
2019-01-21,2019,Rotterdam,Netherlands,Europe,14,3,11.3,0.94,0.71,148.4
2019-01-28,2019,Rotterdam,Netherlands,Europe,14,1,7.9,0.66,0.621,99.2
2019-02-04,2019,Rotterdam,Netherlands,Europe,14,4,10.2,0.85,0.663,128.8
2019-02-11,2019,Rotterdam,Netherlands,Europe,14,9,15.8,1.32,0.99,196.1
2019-02-18,2019,Rotterdam,Netherlands,Europe,14,2,10.8,0.9,0.632,117.2
2019-02-25,2019,Rotterdam,Netherlands,Europe,14,2,10.5,0.87,0.694,116.3
2019-03-04,2019,Rotterdam,Netherlands,Europe,14,1,7.5,0.62,0.468,85.0
2019-03-11,2019,Rotterdam,Netherlands,Europe,14,5,15.1,1.26,0.99,180.7
2019-03-18,2019,Rotterdam,Netherlands,Europe,14,3,11.9,0.99,0.773,137.0
2019-03-25,2019,Rotterdam,Netherlands,Europe,14,5,12.3,1.03,0.762,155.7
2019-04-01,2019,Rotterdam,Netherlands,Europe,14,4,12.8,1.07,0.837,152.9
